"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"451290","575193","23208","LUNCH BAG VINTAGE LEAF DESIGN",10,"2011-11-09 09:34:00",1.65,12681,"France"
"451291","575193","20749","ASSORTED COLOUR MINI CASES",2,"2011-11-09 09:34:00",7.95,12681,"France"
"451292","575193","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,"2011-11-09 09:34:00",2.1,12681,"France"
"451293","575193","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",12,"2011-11-09 09:34:00",1.45,12681,"France"
"451294","575193","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"2011-11-09 09:34:00",4.95,12681,"France"
"451295","575193","85232D","SET/3 DECOUPAGE STACKING TINS",3,"2011-11-09 09:34:00",4.95,12681,"France"
"451296","575193","23198","PANTRY MAGNETIC  SHOPPING LIST",12,"2011-11-09 09:34:00",1.45,12681,"France"
"451297","575193","23196","VINTAGE LEAF MAGNETIC NOTEPAD",12,"2011-11-09 09:34:00",1.45,12681,"France"
"451298","575193","POST","POSTAGE",5,"2011-11-09 09:34:00",18,12681,"France"
"452198","575326","22340","NOEL GARLAND PAINTED ZINC ",24,"2011-11-09 13:47:00",0.39,12532,"France"
"452199","575326","23313","VINTAGE CHRISTMAS BUNTING",5,"2011-11-09 13:47:00",4.95,12532,"France"
"452200","575326","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",6,"2011-11-09 13:47:00",2.95,12532,"France"
"452201","575326","22945","CHRISTMAS METAL TAGS ASSORTED ",12,"2011-11-09 13:47:00",0.85,12532,"France"
"452202","575326","23082","SET 6 PAPER TABLE LANTERN HEARTS ",6,"2011-11-09 13:47:00",3.75,12532,"France"
"452203","575326","23083","SET 6 PAPER TABLE LANTERN STARS ",12,"2011-11-09 13:47:00",3.75,12532,"France"
"452204","575326","23318","BOX OF 6 MINI VINTAGE CRACKERS",12,"2011-11-09 13:47:00",2.49,12532,"France"
"452205","575326","23319","BOX OF 6 MINI 50'S CRACKERS",6,"2011-11-09 13:47:00",2.49,12532,"France"
"452206","575326","22076","6 RIBBONS EMPIRE  ",12,"2011-11-09 13:47:00",1.65,12532,"France"
"452207","575326","21012","ANTIQUE ALL GLASS CANDLESTICK",6,"2011-11-09 13:47:00",2.1,12532,"France"
"452208","575326","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-11-09 13:47:00",1.25,12532,"France"
"452209","575326","23491","VINTAGE JINGLE BELLS HEART",2,"2011-11-09 13:47:00",8.25,12532,"France"
"452210","575326","23439","HAND WARMER RED LOVE HEART",12,"2011-11-09 13:47:00",2.1,12532,"France"
"452211","575326","22866","HAND WARMER SCOTTY DOG DESIGN",12,"2011-11-09 13:47:00",2.1,12532,"France"
"452212","575326","22867","HAND WARMER BIRD DESIGN",12,"2011-11-09 13:47:00",2.1,12532,"France"
"452213","575326","POST","POSTAGE",2,"2011-11-09 13:47:00",18,12532,"France"
"454352","575519","23084","RABBIT NIGHT LIGHT",48,"2011-11-10 10:53:00",1.79,12682,"France"
"454353","575519","23480","MINI LIGHTS WOODLAND MUSHROOMS",8,"2011-11-10 10:53:00",3.75,12682,"France"
"454354","575519","23353","6 GIFT TAGS VINTAGE CHRISTMAS ",12,"2011-11-10 10:53:00",0.83,12682,"France"
"454355","575519","22617","BAKING SET SPACEBOY DESIGN",3,"2011-11-10 10:53:00",4.95,12682,"France"
"454356","575519","23571","TRADITIONAL NAUGHTS & CROSSES",12,"2011-11-10 10:53:00",1.65,12682,"France"
"454357","575519","23570","TRADITIONAL PICK UP STICKS GAME ",12,"2011-11-10 10:53:00",1.25,12682,"France"
"454358","575519","22941","CHRISTMAS LIGHTS 10 REINDEER",2,"2011-11-10 10:53:00",8.5,12682,"France"
"454359","575519","22899","CHILDREN'S APRON DOLLY GIRL ",6,"2011-11-10 10:53:00",2.1,12682,"France"
"454360","575519","84375","SET OF 20 KIDS COOKIE CUTTERS",12,"2011-11-10 10:53:00",2.1,12682,"France"
"454361","575519","22748","POPPY'S PLAYHOUSE KITCHEN",6,"2011-11-10 10:53:00",2.1,12682,"France"
"454362","575519","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,"2011-11-10 10:53:00",1.25,12682,"France"
"454363","575519","23506","MINI PLAYING CARDS SPACEBOY ",20,"2011-11-10 10:53:00",0.42,12682,"France"
"454364","575519","23506","MINI PLAYING CARDS SPACEBOY ",20,"2011-11-10 10:53:00",0.42,12682,"France"
"454365","575519","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,"2011-11-10 10:53:00",0.85,12682,"France"
"454366","575519","POST","POSTAGE",2,"2011-11-10 10:53:00",18,12682,"France"
"454468","575581","23395","BELLE JARDINIERE CUSHION COVER",4,"2011-11-10 11:53:00",3.75,12659,"France"
"454469","575581","23396","LE JARDIN BOTANIQUE CUSHION COVER",4,"2011-11-10 11:53:00",3.75,12659,"France"
"454470","575581","22944","CHRISTMAS METAL POSTCARD WITH BELLS",72,"2011-11-10 11:53:00",0.39,12659,"France"
"454471","575581","85015","SET OF 12  VINTAGE POSTCARD SET",24,"2011-11-10 11:53:00",0.65,12659,"France"
"454472","575581","POST","POSTAGE",1,"2011-11-10 11:53:00",18,12659,"France"
"454560","575584","23203","JUMBO BAG VINTAGE DOILY ",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454561","575584","23199","JUMBO BAG APPLES",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454562","575584","23582","VINTAGE DOILY JUMBO BAG RED ",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454563","575584","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454564","575584","23209","LUNCH BAG VINTAGE DOILY ",10,"2011-11-10 11:55:00",1.65,12682,"France"
"454565","575584","23569","TRADTIONAL ALPHABET STAMP SET",4,"2011-11-10 11:55:00",4.95,12682,"France"
"454566","575584","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",6,"2011-11-10 11:55:00",2.95,12682,"France"
"454567","575584","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",6,"2011-11-10 11:55:00",2.95,12682,"France"
"454568","575584","21774","DECORATIVE CATS BATHROOM BOTTLE",12,"2011-11-10 11:55:00",1.25,12682,"France"
"454569","575584","85099B","JUMBO BAG RED RETROSPOT",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454570","575584","23200","JUMBO BAG PEARS",10,"2011-11-10 11:55:00",2.08,12682,"France"
"454571","575584","20750","RED RETROSPOT MINI CASES",2,"2011-11-10 11:55:00",7.95,12682,"France"
"454572","575584","POST","POSTAGE",1,"2011-11-10 11:55:00",18,12682,"France"
"455561","575629","35970","ZINC FOLKART SLEIGH BELLS",12,"2011-11-10 13:34:00",1.69,12599,"France"
"455562","575629","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",6,"2011-11-10 13:34:00",2.95,12599,"France"
"455563","575629","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",12,"2011-11-10 13:34:00",0.85,12599,"France"
"455564","575629","23354","6 GIFT TAGS 50'S CHRISTMAS ",12,"2011-11-10 13:34:00",0.83,12599,"France"
"455565","575629","23353","6 GIFT TAGS VINTAGE CHRISTMAS ",12,"2011-11-10 13:34:00",0.83,12599,"France"
"455566","575629","21987","PACK OF 6 SKULL PAPER CUPS",12,"2011-11-10 13:34:00",0.65,12599,"France"
"455567","575629","21988","PACK OF 6 SKULL PAPER PLATES",12,"2011-11-10 13:34:00",0.85,12599,"France"
"455568","575629","20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,"2011-11-10 13:34:00",0.65,12599,"France"
"455569","575629","20973","12 PENCIL SMALL TUBE WOODLAND",24,"2011-11-10 13:34:00",0.65,12599,"France"
"455570","575629","22540","MINI JIGSAW CIRCUS PARADE ",24,"2011-11-10 13:34:00",0.42,12599,"France"
"455571","575629","22544","MINI JIGSAW SPACEBOY",24,"2011-11-10 13:34:00",0.42,12599,"France"
"455572","575629","22539","MINI JIGSAW DOLLY GIRL",24,"2011-11-10 13:34:00",0.42,12599,"France"
"455573","575629","20676","RED RETROSPOT BOWL",8,"2011-11-10 13:34:00",1.25,12599,"France"
"455574","575629","POST","POSTAGE",1,"2011-11-10 13:34:00",18,12599,"France"
"455985","575661","20718","RED RETROSPOT SHOPPER BAG",20,"2011-11-10 14:39:00",1.25,12617,"France"
"455986","575661","23209","LUNCH BAG VINTAGE DOILY ",1,"2011-11-10 14:39:00",1.65,12617,"France"
"455987","575661","22607","WOODEN ROUNDERS GARDEN SET ",1,"2011-11-10 14:39:00",9.95,12617,"France"
"455988","575661","23490","T-LIGHT HOLDER HANGING LOVE BIRD",6,"2011-11-10 14:39:00",3.75,12617,"France"
"455989","575661","23349","ROLL WRAP VINTAGE CHRISTMAS",5,"2011-11-10 14:39:00",1.25,12617,"France"
"455990","575661","23350","ROLL WRAP VINTAGE SPOT ",5,"2011-11-10 14:39:00",1.25,12617,"France"
"455991","575661","23501","KEY RING BASEBALL BOOT UNION JACK",1,"2011-11-10 14:39:00",1.25,12617,"France"
"455992","575661","21703","BAG 125g SWIRLY MARBLES",3,"2011-11-10 14:39:00",0.42,12617,"France"
"455993","575661","22079","RIBBON REEL HEARTS DESIGN ",10,"2011-11-10 14:39:00",1.65,12617,"France"
"455994","575661","22080","RIBBON REEL POLKADOTS ",10,"2011-11-10 14:39:00",1.65,12617,"France"
"455995","575661","22081","RIBBON REEL FLORA + FAUNA ",5,"2011-11-10 14:39:00",1.65,12617,"France"
"455996","575661","22078","RIBBON REEL LACE DESIGN ",5,"2011-11-10 14:39:00",2.1,12617,"France"
"455997","575661","22776","SWEETHEART 3 TIER CAKE STAND ",1,"2011-11-10 14:39:00",9.95,12617,"France"
"455998","575661","22732","3D VINTAGE CHRISTMAS STICKERS ",3,"2011-11-10 14:39:00",1.25,12617,"France"
"455999","575661","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",10,"2011-11-10 14:39:00",2.89,12617,"France"
"456000","575661","22077","6 RIBBONS RUSTIC CHARM",10,"2011-11-10 14:39:00",1.95,12617,"France"
"456001","575661","90099","NECKLACE+BRACELET SET BLUE HIBISCUS",1,"2011-11-10 14:39:00",2.55,12617,"France"
"456002","575661","23371","SET 36 COLOUR PENCILS SPACEBOY ",1,"2011-11-10 14:39:00",1.25,12617,"France"
"456003","575661","23322","LARGE WHITE HEART OF WICKER",4,"2011-11-10 14:39:00",2.95,12617,"France"
"456004","575661","22737","RIBBON REEL CHRISTMAS PRESENT ",4,"2011-11-10 14:39:00",1.65,12617,"France"
"456005","575661","23512","EMBROIDERED RIBBON REEL ROSIE",5,"2011-11-10 14:39:00",2.08,12617,"France"
"456006","575661","23515","EMBROIDERED RIBBON REEL DAISY ",5,"2011-11-10 14:39:00",2.08,12617,"France"
"456007","575661","23511","EMBROIDERED RIBBON REEL EMILY ",10,"2011-11-10 14:39:00",2.08,12617,"France"
"456008","575661","23514","EMBROIDERED RIBBON REEL SALLY ",10,"2011-11-10 14:39:00",2.08,12617,"France"
"456009","575661","23513","EMBROIDERED RIBBON REEL SUSIE ",10,"2011-11-10 14:39:00",2.08,12617,"France"
"456010","575661","21098","CHRISTMAS TOILET ROLL",2,"2011-11-10 14:39:00",1.25,12617,"France"
"456011","575661","23321","SMALL WHITE HEART OF WICKER",3,"2011-11-10 14:39:00",1.65,12617,"France"
"456012","575661","22469","HEART OF WICKER SMALL",2,"2011-11-10 14:39:00",1.65,12617,"France"
"456013","575661","23329","DECORATIVE WICKER HEART LARGE",4,"2011-11-10 14:39:00",1.65,12617,"France"
"456014","575661","23332","IVORY WICKER HEART LARGE",6,"2011-11-10 14:39:00",1.65,12617,"France"
"456015","575661","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",6,"2011-11-10 14:39:00",0.29,12617,"France"
"456016","575661","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",6,"2011-11-10 14:39:00",0.29,12617,"France"
"456017","575661","23333","IVORY WICKER HEART MEDIUM",1,"2011-11-10 14:39:00",1.25,12617,"France"
"456018","575661","22573","STAR WOODEN CHRISTMAS DECORATION",1,"2011-11-10 14:39:00",0.85,12617,"France"
"456019","575661","22571","ROCKING HORSE RED CHRISTMAS ",3,"2011-11-10 14:39:00",0.85,12617,"France"
"456020","575661","22573","STAR WOODEN CHRISTMAS DECORATION",6,"2011-11-10 14:39:00",0.85,12617,"France"
"456021","575661","23333","IVORY WICKER HEART MEDIUM",5,"2011-11-10 14:39:00",1.25,12617,"France"
"456022","575661","22574","HEART WOODEN CHRISTMAS DECORATION",6,"2011-11-10 14:39:00",0.85,12617,"France"
"456023","575661","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",6,"2011-11-10 14:39:00",0.29,12617,"France"
"456024","575661","22571","ROCKING HORSE RED CHRISTMAS ",3,"2011-11-10 14:39:00",0.85,12617,"France"
"456025","575661","22572","ROCKING HORSE GREEN CHRISTMAS ",6,"2011-11-10 14:39:00",0.85,12617,"France"
"456026","575661","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2011-11-10 14:39:00",0.95,12617,"France"
"456095","575671","23084","RABBIT NIGHT LIGHT",48,"2011-11-10 15:03:00",1.79,12670,"France"
"456096","575671","23480","MINI LIGHTS WOODLAND MUSHROOMS",12,"2011-11-10 15:03:00",3.75,12670,"France"
"456097","575671","23350","ROLL WRAP VINTAGE SPOT ",12,"2011-11-10 15:03:00",1.25,12670,"France"
"456098","575671","23351","ROLL WRAP 50'S CHRISTMAS",12,"2011-11-10 15:03:00",1.25,12670,"France"
"456099","575671","23349","ROLL WRAP VINTAGE CHRISTMAS",12,"2011-11-10 15:03:00",1.25,12670,"France"
"456100","575671","23353","6 GIFT TAGS VINTAGE CHRISTMAS ",48,"2011-11-10 15:03:00",0.83,12670,"France"
"456101","575671","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-11-10 15:03:00",0.55,12670,"France"
"456102","575671","21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2011-11-10 15:03:00",0.55,12670,"France"
"456103","575671","20749","ASSORTED COLOUR MINI CASES",8,"2011-11-10 15:03:00",7.95,12670,"France"
"456104","575671","20750","RED RETROSPOT MINI CASES",8,"2011-11-10 15:03:00",7.95,12670,"France"
"456105","575671","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",24,"2011-11-10 15:03:00",2.95,12670,"France"
"456106","575671","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-11-10 15:03:00",1.65,12670,"France"
"456107","575671","22551","PLASTERS IN TIN SPACEBOY",12,"2011-11-10 15:03:00",1.65,12670,"France"
"456108","575671","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-11-10 15:03:00",1.65,12670,"France"
"456109","575671","21770","OPEN CLOSED METAL SIGN",2,"2011-11-10 15:03:00",4.95,12670,"France"
"456110","575671","22976","CIRCUS PARADE CHILDRENS EGG CUP ",12,"2011-11-10 15:03:00",1.25,12670,"France"
"456111","575671","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",12,"2011-11-10 15:03:00",2.1,12670,"France"
"456112","575671","22966","GINGERBREAD MAN COOKIE CUTTER",12,"2011-11-10 15:03:00",1.25,12670,"France"
"456113","575671","22992","REVOLVER WOODEN RULER ",24,"2011-11-10 15:03:00",1.95,12670,"France"
"456114","575671","POST","POSTAGE",3,"2011-11-10 15:03:00",18,12670,"France"
"456431","575692","21452","TOADSTOOL MONEY BOX",3,"2011-11-10 16:27:00",2.95,12508,"France"
"456432","575692","21484","CHICK GREY HOT WATER BOTTLE",3,"2011-11-10 16:27:00",4.25,12508,"France"
"456433","575692","21485","RETROSPOT HEART HOT WATER BOTTLE",2,"2011-11-10 16:27:00",4.95,12508,"France"
"456434","575692","23597","PAPER BUNTING PAISLEY PARK",1,"2011-11-10 16:27:00",2.95,12508,"France"
"456435","575692","20974","12 PENCILS SMALL TUBE SKULL",5,"2011-11-10 16:27:00",0.65,12508,"France"
"456436","575692","20973","12 PENCIL SMALL TUBE WOODLAND",5,"2011-11-10 16:27:00",0.65,12508,"France"
"456437","575692","23369","SET 36 COLOUR PENCILS LOVE LONDON",5,"2011-11-10 16:27:00",1.25,12508,"France"
"456438","575692","20975","12 PENCILS SMALL TUBE RED RETROSPOT",5,"2011-11-10 16:27:00",0.65,12508,"France"
"456439","575692","22339","CHRISTMAS TREE PAINTED ZINC ",10,"2011-11-10 16:27:00",0.19,12508,"France"
"456440","575692","21819","GLITTER CHRISTMAS STAR ",2,"2011-11-10 16:27:00",0.39,12508,"France"
"456441","575692","85199S","SMALL HANGING IVORY/RED WOOD BIRD",10,"2011-11-10 16:27:00",0.42,12508,"France"
"456442","575692","23103","JINGLE BELL HEART DECORATION",5,"2011-11-10 16:27:00",1.65,12508,"France"
"456443","575692","21891","TRADITIONAL WOODEN SKIPPING ROPE",3,"2011-11-10 16:27:00",1.45,12508,"France"
"456444","575692","22620","4 TRADITIONAL SPINNING TOPS",3,"2011-11-10 16:27:00",1.45,12508,"France"
"456445","575692","21818","GLITTER HEART DECORATION",1,"2011-11-10 16:27:00",0.39,12508,"France"
"456446","575692","21494","ROTATING LEAVES T-LIGHT HOLDER",5,"2011-11-10 16:27:00",1.25,12508,"France"
"456447","575692","23082","SET 6 PAPER TABLE LANTERN HEARTS ",3,"2011-11-10 16:27:00",3.75,12508,"France"
"456448","575692","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",1,"2011-11-10 16:27:00",2.95,12508,"France"
"456449","575692","23452","HEART MINI PORTRAIT FRAME",6,"2011-11-10 16:27:00",1.95,12508,"France"
"456450","575692","23265","SET OF 3 WOODEN TREE DECORATIONS",1,"2011-11-10 16:27:00",1.25,12508,"France"
"456451","575692","85130C","BEADED CRYSTAL HEART BLUE  LARGE",3,"2011-11-10 16:27:00",0.79,12508,"France"
"456452","575692","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",3,"2011-11-10 16:27:00",0.29,12508,"France"
"456453","575692","22601","CHRISTMAS RETROSPOT ANGEL WOOD",10,"2011-11-10 16:27:00",0.85,12508,"France"
"456454","575692","22595","GINGHAM HEART DECORATION",10,"2011-11-10 16:27:00",0.85,12508,"France"
"456455","575692","22219","LOVEBIRD HANGING DECORATION WHITE ",10,"2011-11-10 16:27:00",0.85,12508,"France"
"456456","575692","23211","RED ROCKING HORSE HAND PAINTED",1,"2011-11-10 16:27:00",1.25,12508,"France"
"456457","575692","23210","WHITE ROCKING HORSE HAND PAINTED",2,"2011-11-10 16:27:00",1.25,12508,"France"
"456458","575692","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",2,"2011-11-10 16:27:00",0.29,12508,"France"
"456459","575692","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",5,"2011-11-10 16:27:00",0.29,12508,"France"
"456460","575692","23211","RED ROCKING HORSE HAND PAINTED",2,"2011-11-10 16:27:00",1.25,12508,"France"
"456461","575692","23210","WHITE ROCKING HORSE HAND PAINTED",1,"2011-11-10 16:27:00",1.25,12508,"France"
"456462","575692","22255","FELT TOADSTOOL  SMALL",4,"2011-11-10 16:27:00",0.85,12508,"France"
"456463","575692","21439","BASKET OF TOADSTOOLS",5,"2011-11-10 16:27:00",1.25,12508,"France"
"456464","575692","22619","SET OF 6 SOLDIER SKITTLES",3,"2011-11-10 16:27:00",3.75,12508,"France"
"456465","575692","22115","METAL SIGN EMPIRE TEA",3,"2011-11-10 16:27:00",0.79,12508,"France"
"456466","575692","22970","LONDON BUS COFFEE MUG",3,"2011-11-10 16:27:00",2.55,12508,"France"
"456467","575692","22971","QUEENS GUARD COFFEE MUG",3,"2011-11-10 16:27:00",2.55,12508,"France"
"456468","575692","22144","CHRISTMAS CRAFT LITTLE FRIENDS",3,"2011-11-10 16:27:00",2.1,12508,"France"
"456469","575692","22149","FELTCRAFT 6 FLOWER FRIENDS",3,"2011-11-10 16:27:00",2.1,12508,"France"
"456470","575692","22744","MAKE YOUR OWN MONSOON CARD KIT",1,"2011-11-10 16:27:00",2.95,12508,"France"
"456471","575692","22150","3 STRIPEY MICE FELTCRAFT",3,"2011-11-10 16:27:00",1.95,12508,"France"
"456472","575692","23334","IVORY WICKER HEART SMALL",9,"2011-11-10 16:27:00",0.63,12508,"France"
"456473","575692","23266","SET OF 3 WOODEN STOCKING DECORATION",1,"2011-11-10 16:27:00",1.25,12508,"France"
"456474","575692","21818","GLITTER HEART DECORATION",1,"2011-11-10 16:27:00",0.39,12508,"France"
"456475","575692","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",8,"2011-11-10 16:27:00",0.29,12508,"France"
"456476","575692","22139","RETROSPOT TEA SET CERAMIC 11 PC ",4,"2011-11-10 16:27:00",4.95,12508,"France"
"456477","575692","23321","SMALL WHITE HEART OF WICKER",5,"2011-11-10 16:27:00",1.65,12508,"France"
"456478","575692","22696","WICKER WREATH LARGE",3,"2011-11-10 16:27:00",1.95,12508,"France"
"456479","575692","22695","WICKER WREATH SMALL",3,"2011-11-10 16:27:00",1.45,12508,"France"
"456480","575692","46000S","POLYESTER FILLER PAD 40x40cm",5,"2011-11-10 16:27:00",1.45,12508,"France"
"456481","575692","23396","LE JARDIN BOTANIQUE CUSHION COVER",3,"2011-11-10 16:27:00",3.75,12508,"France"
"456482","575692","21926","RED/CREAM STRIPE CUSHION COVER ",2,"2011-11-10 16:27:00",1.25,12508,"France"
"457766","575747","22646","CERAMIC STRAWBERRY CAKE MONEY BANK",12,"2011-11-11 10:19:00",1.45,12589,"France"
"457767","575747","22645","CERAMIC HEART FAIRY CAKE MONEY BANK",12,"2011-11-11 10:19:00",1.45,12589,"France"
"457768","575747","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,"2011-11-11 10:19:00",1.25,12589,"France"
"457769","575747","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,"2011-11-11 10:19:00",1.25,12589,"France"
"457770","575747","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"2011-11-11 10:19:00",1.25,12589,"France"
"457771","575747","22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-11-11 10:19:00",1.95,12589,"France"
"457772","575747","47591D","PINK FAIRY CAKE CHILDRENS APRON",8,"2011-11-11 10:19:00",1.95,12589,"France"
"457773","575747","22080","RIBBON REEL POLKADOTS ",10,"2011-11-11 10:19:00",1.65,12589,"France"
"457774","575747","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,"2011-11-11 10:19:00",2.1,12589,"France"
"457775","575747","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",12,"2011-11-11 10:19:00",1.45,12589,"France"
"457776","575747","22965","3 TRADITIONAl BISCUIT CUTTERS  SET",6,"2011-11-11 10:19:00",2.1,12589,"France"
"457777","575747","84378","SET OF 3 HEART COOKIE CUTTERS",12,"2011-11-11 10:19:00",1.45,12589,"France"
"457778","575747","22423","REGENCY CAKESTAND 3 TIER",4,"2011-11-11 10:19:00",12.75,12589,"France"
"457779","575747","23245","SET OF 3 REGENCY CAKE TINS",4,"2011-11-11 10:19:00",4.95,12589,"France"
"457780","575747","23294","SET OF 6 SNACK LOAF BAKING CASES",8,"2011-11-11 10:19:00",0.83,12589,"France"
"457781","575747","23296","SET OF 6 TEA TIME BAKING CASES",8,"2011-11-11 10:19:00",1.25,12589,"France"
"457782","575747","23295","SET OF 12 MINI LOAF BAKING CASES",8,"2011-11-11 10:19:00",0.83,12589,"France"
"457783","575747","22838","3 TIER CAKE TIN RED AND CREAM",2,"2011-11-11 10:19:00",14.95,12589,"France"
"457784","575747","22627","MINT KITCHEN SCALES",2,"2011-11-11 10:19:00",8.5,12589,"France"
"457785","575747","22625","RED KITCHEN SCALES",2,"2011-11-11 10:19:00",8.5,12589,"France"
"457786","575747","22624","IVORY KITCHEN SCALES",2,"2011-11-11 10:19:00",8.5,12589,"France"
"457787","575747","22591","CARDHOLDER GINGHAM CHRISTMAS TREE",6,"2011-11-11 10:19:00",3.25,12589,"France"
"457788","575747","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",10,"2011-11-11 10:19:00",1.65,12589,"France"
"457789","575747","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",6,"2011-11-11 10:19:00",2.95,12589,"France"
"457790","575747","POST","POSTAGE",3,"2011-11-11 10:19:00",18,12589,"France"
"458117","575759","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",94,"2011-11-11 10:50:00",0.29,NA,"France"
"458118","575759","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",10,"2011-11-11 10:50:00",0.29,NA,"France"
"458119","575759","23481","PEARLISED IVORY HEART SMALL ",10,"2011-11-11 10:50:00",1.25,NA,"France"
"458120","575759","21833","CAMOUFLAGE LED TORCH",1,"2011-11-11 10:50:00",1.69,NA,"France"
"458121","575759","85227","SET OF 6 3D KIT CARDS FOR KIDS",1,"2011-11-11 10:50:00",0.85,NA,"France"
"458122","575759","84559A","3D SHEET OF DOG STICKERS",2,"2011-11-11 10:50:00",0.85,NA,"France"
"458123","575759","21881","CUTE CATS TAPE",1,"2011-11-11 10:50:00",0.65,NA,"France"
"458124","575759","84569A","PACK 3 IRON ON DOG PATCHES",1,"2011-11-11 10:50:00",1.25,NA,"France"
"458125","575759","22551","PLASTERS IN TIN SPACEBOY",1,"2011-11-11 10:50:00",1.65,NA,"France"
"458126","575759","84558A","3D DOG PICTURE PLAYING CARDS",2,"2011-11-11 10:50:00",2.95,NA,"France"
"458127","575759","22972","CHILDREN'S SPACEBOY MUG",1,"2011-11-11 10:50:00",1.65,NA,"France"
"458128","575759","21107","CREAM SLICE FLANNEL PINK SPOT ",2,"2011-11-11 10:50:00",2.95,NA,"France"
"458129","575759","22138","BAKING SET 9 PIECE RETROSPOT ",1,"2011-11-11 10:50:00",4.95,NA,"France"
"458130","575759","22617","BAKING SET SPACEBOY DESIGN",1,"2011-11-11 10:50:00",4.95,NA,"France"
"458131","575759","84836","ZINC METAL HEART DECORATION",24,"2011-11-11 10:50:00",1.25,NA,"France"
"458132","575759","21811","HANGING HEART WITH BELL",48,"2011-11-11 10:50:00",0.39,NA,"France"
"458133","575759","21822","GLITTER CHRISTMAS TREE WITH BELLS",12,"2011-11-11 10:50:00",0.79,NA,"France"
"458134","575759","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2011-11-11 10:50:00",0.95,NA,"France"
"458596","575845","23158","SET OF 5 LUCKY CAT MAGNETS ",12,"2011-11-11 12:07:00",2.08,12598,"France"
"458597","575845","23204","CHARLOTTE BAG APPLES DESIGN",50,"2011-11-11 12:07:00",0.85,12598,"France"
"458598","575845","20724","RED RETROSPOT CHARLOTTE BAG",30,"2011-11-11 12:07:00",0.85,12598,"France"
"458599","575845","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",20,"2011-11-11 12:07:00",0.85,12598,"France"
"458600","575845","22551","PLASTERS IN TIN SPACEBOY",24,"2011-11-11 12:07:00",1.65,12598,"France"
"458601","575845","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-11-11 12:07:00",1.65,12598,"France"
"458602","575845","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-11-11 12:07:00",1.65,12598,"France"
"458603","575845","23084","RABBIT NIGHT LIGHT",12,"2011-11-11 12:07:00",2.08,12598,"France"
"458604","575845","23371","SET 36 COLOUR PENCILS SPACEBOY ",16,"2011-11-11 12:07:00",1.25,12598,"France"
"458605","575845","23372","SET 36 COLOUR PENCILS DOLLY GIRL",16,"2011-11-11 12:07:00",1.25,12598,"France"
"458606","575845","22609","PENS ASSORTED SPACEBALL",36,"2011-11-11 12:07:00",0.19,12598,"France"
"458607","575845","22610","PENS ASSORTED FUNNY FACE",36,"2011-11-11 12:07:00",0.19,12598,"France"
